Video Path,Average Similarity
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0001.mp4,0.6943228895924956
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0002.mp4,0.8977229591054954
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0003.mp4,0.7225438223125008
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0004.mp4,0.6424253287853883
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0005.mp4,0.5514404425203593
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0006.mp4,0.7855088849288868
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0007.mp4,0.868208674677497
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0008.mp4,0.0
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0009.mp4,0.0
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0010.mp4,0.6169731669220776
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0011.mp4,0.5759343494394555
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0012.mp4,0.0
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0013.mp4,0.8794103605985427
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0014.mp4,0.8083325801443735
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0015.mp4,0.6110094677609318
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0016.mp4,0.48593138066037245
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0017.mp4,0.9041333013310311
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0018.mp4,0.748461146839434
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0019.mp4,0.7566867264525075
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0020.mp4,0.7373750220255771
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0021.mp4,0.9180769424502345
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0022.mp4,0.8671673722163635
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0023.mp4,0.6656238907537969
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0024.mp4,0.78125582504397
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0025.mp4,0.8329517299417548
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0026.mp4,0.11810945272445679
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0027.mp4,0.7172177772263703
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0028.mp4,0.5007014665252785
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0029.mp4,0.8803734732102481
/storage/home/mingzhe/code/VideoCrafter/results_t2v/base_512_v2/0030.mp4,0.0
